file_path,label
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\1\pour some more water into the glass 15.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\1\pour some more water into the glass 16.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\1\pour some more water into the glass 17.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\1\pour some more water into the glass 18.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\1\pour some more water into the glass 19.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\1\pour some more water into the glass 20.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\1\pour some more water into the glass 21.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\1\pour some more water into the glass 22.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\1\pour some more water into the glass 23.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\1\Thumbs.db,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 01.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 02.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 03.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 04.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 05.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 06.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 07.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 08.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 09.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 10.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 11.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 12.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 13.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 14.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 15.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 16.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 17.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\pour some more water into the glass (2) 18.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\2\Thumbs.db,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 01.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 02.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 03.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 04.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 05.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 06.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 07.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 08.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 09.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 10.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 11.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 12.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 13.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 14.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 15.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 16.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 17.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 18.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 19.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 20.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 21.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 22.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\pour 23.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\3\Thumbs.db,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 01.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 02.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 03.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 04.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 05.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 06.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 07.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 08.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 09.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 10.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 11.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 12.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 13.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 14.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 15.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 16.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 17.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 18.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 19.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 20.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 21.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\pour (2) 22.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\4\Thumbs.db,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 01.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 02.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 03.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 04.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 05.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 06.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 07.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 08.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 09.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 10.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 11.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 12.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 13.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 14.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 15.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 16.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 17.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 18.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 19.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 20.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 21.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\pour (3) 22.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\5\Thumbs.db,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 01.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 02.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 03.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 04.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 05.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 06.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 07.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 08.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 09.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 10.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 11.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 12.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 13.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 14.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 15.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 16.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 17.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 18.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 19.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 20.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\pour (4) 21.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\6\Thumbs.db,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 01.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 02.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 03.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 04.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 05.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 06.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 07.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 08.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 09.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 10.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 11.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 12.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 13.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 14.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 15.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 16.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 17.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 18.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 19.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 20.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 21.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\pour (5) 22.jpg,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\pour some more water into the glass\7\Thumbs.db,pour some more water into the glass
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 01.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 02.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 03.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 04.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 05.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 06.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 07.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 08.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 09.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 10.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 11.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 12.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 13.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 14.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 15.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 16.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 17.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 18.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 19.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\1\prepare the bed 20.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 01.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 02.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 03.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 04.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 05.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 06.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 07.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 08.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 09.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 10.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 11.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 12.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 13.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 14.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 15.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 16.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\prepare the bed (2) 17.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\2\Thumbs.db,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 01.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 02.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 03.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 04.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 05.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 06.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 07.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 08.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 09.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 10.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 11.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 12.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 13.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 14.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 15.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 16.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 17.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 18.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 19.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 20.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 21.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 22.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 23.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 24.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 25.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\bed 26.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\3\Thumbs.db,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 01.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 02.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 03.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 04.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 05.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 06.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 07.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 08.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 09.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 10.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 11.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 12.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 13.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 14.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 15.jpg,prepare the bed
D:\ISL_CSLRT_Corpus\Frames_Sentence_Level\prepare the bed\4\bed (2) 16.jpg,prepare the bed
